Image,Ground Truth Season,a photo of spring,a photo of summer,a photo of autumn,a photo of winter,blooming flowers,dense green trees,colorful leaves,bare trees,a colorful wildflowers,sunlit wheat fields,yellow leaves,icy rivers,green grass and fresh buds on trees,dense green trees in summer,brown leaves in fall,cold weather with bare trees
/mnt/lake/VBags/140129/frame0356.jpg,Winter,0.1844,0.04736,0.003597,0.7646,0.001215,0.00857,9.817e-05,0.99,1.746e-05,7.45e-06,0.00236,0.9976,0.003231,0.0007796,0.01201,0.984
/mnt/lake/VBags/140129/frame0078.jpg,Winter,0.1428,0.1184,0.001884,0.737,0.009384,0.00223,0.000659,0.988,0.0008965,0.002985,0.06537,0.9307,0.002888,2.12e-05,0.000937,0.996
/mnt/lake/VBags/140129/frame0075.jpg,Winter,0.1537,0.09766,0.004093,0.7446,0.005135,0.0007997,0.000212,0.9937,0.0003211,0.000696,0.0926,0.9062,0.001187,9.2e-06,0.0007906,0.998
/mnt/lake/VBags/140129/frame0079.jpg,Winter,0.1362,0.124,0.00363,0.7363,0.01819,0.00297,0.001092,0.9775,0.001004,0.004036,0.1702,0.8247,0.003069,3.2e-05,0.002176,0.9946
/mnt/lake/VBags/140129/frame0399.jpg,Winter,0.23,0.03815,0.000897,0.731,0.002012,0.002884,3.01e-05,0.995,9.6e-06,4.5e-06,0.002512,0.9976,0.00617,0.0003169,0.003626,0.9897
/mnt/lake/VBags/140129/frame0364.jpg,Winter,0.1875,0.0914,0.013374,0.7075,0.00599,0.001915,0.0002396,0.9917,0.00010145,0.0003595,0.03113,0.9683,0.007286,6.66e-05,0.008,0.985
/mnt/lake/VBags/140129/frame0204.jpg,Winter,0.594,0.04584,0.01055,0.3494,0.00619,0.0005407,4.58e-05,0.993,0.0318,0.00856,0.1888,0.7705,0.02437,3.284e-05,0.002129,0.9736
/mnt/lake/VBags/140129/frame0085.jpg,Winter,0.2076,0.302,0.00756,0.4827,0.0003512,0.0004442,1.407e-05,0.999,0.0008955,0.002474,0.02966,0.967,0.000257,1.03e-05,6.604e-05,0.9995
/mnt/lake/VBags/140129/frame0362.jpg,Winter,0.5815,0.0812,0.01134,0.3262,0.001804,0.002796,0.0001962,0.995,0.001447,2.354e-05,0.051,0.9478,0.01253,0.000478,0.02267,0.9644
/mnt/lake/VBags/140129/frame0387.jpg,Winter,0.5933,0.0535,0.00446,0.3489,0.000825,0.005463,3.92e-05,0.9937,0.000197,1.31e-05,0.0159,0.984,0.008286,0.0003314,0.003347,0.988
/mnt/lake/VBags/140129/frame0402.jpg,Winter,0.5293,0.11816,0.00511,0.3472,0.0006914,0.01064,3.606e-05,0.989,0.0001922,4.42e-05,0.02518,0.9746,0.003098,0.001038,0.007202,0.989
/mnt/lake/VBags/140129/frame0354.jpg,Winter,0.2448,0.04254,0.004345,0.7085,0.0003977,0.001284,6.19e-05,0.998,5.066e-05,4.4e-06,0.00746,0.9927,0.000814,6.38e-05,0.003073,0.996
/mnt/lake/VBags/140129/frame0412.jpg,Winter,0.5366,0.05234,0.005604,0.4053,0.001199,0.00609,7.2e-05,0.9927,0.000357,1.68e-05,0.01566,0.984,0.00867,0.0003362,0.004566,0.9863
/mnt/lake/VBags/140129/frame0392.jpg,Winter,0.557,0.11145,0.003754,0.3276,0.001313,0.00897,5.77e-05,0.9897,0.0002167,4.04e-05,0.014725,0.985,0.00658,0.001744,0.01483,0.977
/mnt/lake/VBags/140129/frame0416.jpg,Winter,0.6377,0.0566,0.004364,0.3013,0.002106,0.0046,0.0001116,0.993,0.000498,7.6e-06,0.02634,0.973,0.01033,0.000454,0.01457,0.9746
/mnt/lake/VBags/140129/frame0366.jpg,Winter,0.392,0.0725,0.007645,0.528,0.001534,0.008835,0.0001028,0.9897,0.000555,4.74e-05,0.04956,0.9497,0.007206,0.0004003,0.01869,0.9736
/mnt/lake/VBags/140129/frame0117.jpg,Winter,0.5244,0.08563,0.006012,0.3838,0.002224,0.012405,5.656e-05,0.9854,7.32e-05,5.066e-05,0.006905,0.993,0.01991,0.00346,0.0173,0.9595
/mnt/lake/VBags/140129/frame0395.jpg,Winter,0.4106,0.07477,0.00378,0.5107,0.0008683,0.01665,6e-05,0.9824,6.3e-05,1.58e-05,0.00819,0.9917,0.01007,0.001863,0.00809,0.98
/mnt/lake/VBags/140129/frame0334.jpg,Winter,0.5,0.12256,0.01157,0.3657,0.02425,0.00728,0.0002735,0.9683,0.000432,3.41e-05,0.01224,0.9873,0.02591,0.00203,0.0441,0.9277
/mnt/lake/VBags/140129/frame0372.jpg,Winter,0.505,0.1664,0.002954,0.326,0.002321,0.000828,5.543e-05,0.9966,2.46e-05,7.5e-06,0.002434,0.9976,0.004955,6.145e-05,0.005116,0.9897
/mnt/lake/VBags/140129/frame0370.jpg,Winter,0.35,0.0489,0.00557,0.5957,0.002766,0.0124,0.000174,0.985,9.835e-05,6.4e-06,0.00819,0.9917,0.008804,0.000757,0.01953,0.9707
/mnt/lake/VBags/140129/frame0360.jpg,Winter,0.469,0.08673,0.00381,0.4404,0.001123,0.00857,6.05e-05,0.99,8.315e-05,8.25e-05,0.0044,0.9956,0.003578,0.001337,0.003157,0.9917
/mnt/lake/VBags/140129/frame0405.jpg,Winter,0.534,0.0782,0.002892,0.3848,0.00285,0.01402,6.7e-05,0.983,7.32e-05,1.05e-05,0.00649,0.9937,0.01559,0.002142,0.01794,0.9644
/mnt/lake/VBags/140129/frame0376.jpg,Winter,0.4631,0.0857,0.009315,0.442,0.003975,0.02324,0.000235,0.9727,0.0002428,3.21e-05,0.01797,0.982,0.007442,0.002455,0.03036,0.96
/mnt/lake/VBags/140129/frame0394.jpg,Winter,0.6206,0.0777,0.003868,0.2979,0.002113,0.01611,0.0001876,0.9814,0.0001874,1.186e-05,0.011505,0.9883,0.02058,0.001236,0.0168,0.9614
/mnt/lake/VBags/140129/frame0339.jpg,Winter,0.3608,0.08307,0.005833,0.5503,0.003788,0.00923,0.0001718,0.987,0.0001295,1.08e-05,0.01406,0.986,0.00923,0.000859,0.03326,0.9565
/mnt/lake/VBags/140129/frame0121.jpg,Winter,0.5264,0.0959,0.01026,0.3674,0.003645,0.001472,0.000105,0.9946,0.005245,0.0007324,0.1322,0.862,0.01128,0.0001464,0.00508,0.9834
/mnt/lake/VBags/140129/frame0193.jpg,Winter,0.4868,0.0735,0.00323,0.4365,0.001546,0.001672,2.205e-05,0.9966,0.0006657,0.000848,0.039,0.9595,0.02191,0.00017,0.001237,0.9766
/mnt/lake/VBags/140129/frame0012.jpg,Winter,0.4746,0.1381,0.00607,0.3813,0.0164,3.12e-05,0.000253,0.9834,0.02327,0.01502,0.4321,0.5293,0.001389,6e-07,0.0002608,0.9985
/mnt/lake/VBags/140129/frame0223.jpg,Winter,0.6655,0.1532,0.00799,0.1736,0.01921,0.02585,0.0001898,0.9546,0.00626,0.006985,0.1858,0.801,0.10767,0.001882,0.00315,0.887
/mnt/lake/VBags/140129/frame0009.jpg,Winter,0.4666,0.1091,0.006252,0.4182,0.03207,9.745e-05,0.0004575,0.9673,0.0286,0.01044,0.507,0.4543,0.00322,2.1e-06,0.0006647,0.996
/mnt/lake/VBags/140129/frame0119.jpg,Winter,0.568,0.0589,0.006927,0.3665,0.002735,0.00829,6.235e-05,0.989,0.000664,0.000555,0.0488,0.95,0.04962,0.00218,0.01215,0.936
/mnt/lake/VBags/140129/frame0349.jpg,Winter,0.6987,0.05307,0.002726,0.2454,0.00688,0.003407,6.24e-05,0.9897,0.001429,0.0003529,0.04077,0.9575,0.03876,0.0003052,0.007282,0.9536
/mnt/lake/VBags/140129/frame0136.jpg,Winter,0.4763,0.06647,0.002922,0.4543,0.003214,0.002623,2.51e-05,0.994,0.0009604,0.003513,0.0366,0.959,0.04727,0.0004354,0.002794,0.9497
/mnt/lake/VBags/140129/frame0191.jpg,Winter,0.5435,0.05817,0.00695,0.3914,0.003345,0.00896,5.496e-05,0.988,0.001384,0.001103,0.0626,0.935,0.0612,0.00125,0.00999,0.9277
/mnt/lake/VBags/140129/frame0397.jpg,Winter,0.524,0.03098,0.004,0.4412,0.0008674,0.002018,2.62e-05,0.997,3.27e-05,9.763e-05,0.01519,0.985,0.01383,0.0001796,0.001034,0.985
/mnt/lake/VBags/140205/frame0389.jpg,Winter,0.1804,0.0559,0.004047,0.76,0.00178,0.001302,5.29e-05,0.997,3.31e-05,0.0009365,0.003761,0.995,0.00564,4.876e-05,0.0004776,0.9937
/mnt/lake/VBags/140205/frame0385.jpg,Winter,0.1365,0.1204,0.00521,0.738,0.01045,0.0035,0.000207,0.986,2.26e-05,0.0001094,0.00343,0.9966,0.004967,7.665e-05,0.002787,0.992
/mnt/lake/VBags/140205/frame0386.jpg,Winter,0.1154,0.1459,0.00904,0.7295,0.06165,0.002625,0.00126,0.9346,0.00035,0.001212,0.05573,0.943,0.00548,5.95e-05,0.02827,0.9663
/mnt/lake/VBags/140205/frame0387.jpg,Winter,0.162,0.1185,0.004524,0.715,0.01111,0.004284,0.000227,0.9844,3.964e-05,0.0002192,0.003376,0.9966,0.005455,0.0001015,0.002346,0.992
/mnt/lake/VBags/140205/frame0369.jpg,Winter,0.2146,0.10297,0.011024,0.6714,0.261,0.014275,0.003902,0.7207,0.000507,5.43e-05,0.0235,0.976,0.1001,0.000685,0.03458,0.8647
/mnt/lake/VBags/140205/frame0254.jpg,Winter,0.1935,0.127,0.01469,0.665,0.6567,0.001919,0.005684,0.3354,0.002186,0.001798,0.004555,0.9917,0.1302,0.0003128,0.03345,0.836
/mnt/lake/VBags/140205/frame0393.jpg,Winter,0.2439,0.07794,0.00468,0.6733,0.002794,0.002014,7.105e-05,0.995,4.47e-05,0.00038,0.007572,0.992,0.007114,8.55e-05,0.000786,0.992
/mnt/lake/VBags/140205/frame0362.jpg,Winter,0.1912,0.1421,0.00967,0.657,0.2769,0.01305,0.003538,0.7065,0.0008454,0.0001338,0.03485,0.9644,0.05402,0.00088,0.03174,0.9136
/mnt/lake/VBags/140205/frame0365.jpg,Winter,0.1919,0.1519,0.0071,0.6494,0.05676,0.01083,0.001661,0.9307,0.000448,0.0002035,0.02228,0.977,0.003012,0.00022,0.004814,0.992
/mnt/lake/VBags/140205/frame0388.jpg,Winter,0.255,0.0881,0.00638,0.651,0.010284,0.00403,0.0002785,0.9854,9.8e-05,0.000256,0.011505,0.9883,0.01935,8.55e-05,0.003809,0.9766
/mnt/lake/VBags/140205/frame0007.jpg,Winter,0.2932,0.322,0.008446,0.3765,0.0002162,0.001305,2.01e-05,0.9985,0.001608,0.006985,0.0328,0.9585,0.0001488,4.196e-05,0.0001465,0.9995
/mnt/lake/VBags/140205/frame0026.jpg,Winter,0.537,0.1337,0.003733,0.3257,0.008156,0.003975,0.0001693,0.988,0.06046,0.0409,0.4004,0.4983,0.05826,0.000352,0.001369,0.94
/mnt/lake/VBags/140205/frame0006.jpg,Winter,0.31,0.2913,0.0126,0.386,0.000392,0.0002913,4.4e-05,0.9995,0.0008526,0.00946,0.03983,0.9497,0.0002304,1.544e-05,0.0002694,0.9995
/mnt/lake/VBags/140205/frame0027.jpg,Winter,0.8105,0.04944,0.011566,0.1283,0.006176,0.002495,0.0003483,0.991,0.03738,0.02197,0.613,0.328,0.01511,0.0001993,0.005386,0.9795
/mnt/lake/VBags/140205/frame0289.jpg,Winter,0.4521,0.3467,0.00645,0.1945,0.001538,0.00658,4.5e-05,0.9917,0.0003645,4.86e-05,0.06274,0.937,0.00925,0.002607,0.01524,0.973
/mnt/lake/VBags/140205/frame0017.jpg,Winter,0.646,0.0808,0.00409,0.2693,0.002356,0.001697,1.77e-05,0.996,0.02925,0.01566,0.4365,0.5186,0.00984,4.85e-05,0.001878,0.9883
/mnt/lake/VBags/140205/frame0290.jpg,Winter,0.501,0.1101,0.004543,0.3843,0.001801,0.005375,3.74e-05,0.9927,0.0002723,0.0001814,0.0503,0.949,0.01469,0.001115,0.01717,0.967
/mnt/lake/VBags/140205/frame0128.jpg,Winter,0.852,0.03986,0.004986,0.10333,0.003801,0.00617,8.136e-05,0.9897,0.003294,0.0009437,0.1575,0.8384,0.0955,0.0004494,0.01177,0.892
/mnt/lake/VBags/140205/frame0140.jpg,Winter,0.5303,0.0879,0.006077,0.376,0.004192,0.001802,4.953e-05,0.994,0.02177,0.004288,0.1823,0.7915,0.032,0.000226,0.002628,0.9653
/mnt/lake/VBags/140205/frame0039.jpg,Winter,0.684,0.11346,0.00312,0.1991,0.00214,0.003876,5.037e-05,0.994,0.0002823,0.000721,0.00734,0.9917,0.01797,0.0002298,0.0004716,0.9814
/mnt/lake/VBags/140205/frame0293.jpg,Winter,0.4292,0.11194,0.00205,0.4568,0.02875,0.00392,0.000171,0.9673,0.0001261,0.000816,0.0008225,0.998,0.04184,0.0004265,0.0054,0.952
/mnt/lake/VBags/140205/frame0196.jpg,Winter,0.2522,0.1437,0.0089,0.595,0.3652,0.02045,0.002539,0.612,0.000559,9.125e-05,0.004295,0.995,0.09186,0.002645,0.04764,0.858
/mnt/lake/VBags/140205/frame0206.jpg,Winter,0.4475,0.2433,0.01103,0.298,0.781,0.02081,0.007133,0.1913,0.003094,0.0003338,0.02452,0.972,0.6694,0.002758,0.0775,0.2502
/mnt/lake/VBags/140205/frame0077.jpg,Winter,0.589,0.09174,0.004356,0.3152,0.01537,0.003075,0.0001012,0.9814,2.81e-05,1.144e-05,0.003885,0.996,0.01968,0.0002086,0.001918,0.978
/mnt/lake/VBags/140205/frame0245.jpg,Winter,0.283,0.4666,0.008286,0.2421,0.638,0.005188,0.00947,0.347,0.002619,0.0001585,0.004456,0.9927,0.0628,0.000797,0.06235,0.874
/mnt/lake/VBags/140205/frame0249.jpg,Winter,0.2004,0.1443,0.0084,0.647,0.002464,0.002928,0.0001731,0.9946,4.59e-05,0.000252,0.004753,0.995,0.002075,0.0001434,0.003586,0.994
/mnt/lake/VBags/140205/frame0204.jpg,Winter,0.5503,0.1787,0.0109,0.26,0.04898,0.0111,0.0013895,0.9385,0.0006604,2.39e-05,0.0396,0.9595,0.3938,0.0010805,0.04086,0.564
/mnt/lake/VBags/140205/frame0244.jpg,Winter,0.6963,0.153,0.01587,0.135,0.5664,0.000638,0.00534,0.4275,0.003021,0.0003812,0.00953,0.9873,0.495,0.0001366,0.10706,0.3977
/mnt/lake/VBags/140205/frame0294.jpg,Winter,0.585,0.1841,0.005142,0.2256,0.01984,0.009224,0.0002203,0.9707,0.0008116,0.000448,0.01383,0.985,0.04254,0.00222,0.01666,0.9385
/mnt/lake/VBags/140205/frame0100.jpg,Winter,0.576,0.3335,0.00447,0.08563,0.1766,0.0293,0.002312,0.7915,0.000867,7.063e-05,0.01825,0.981,0.1398,0.006798,0.0976,0.756
/mnt/lake/VBags/140205/frame0079.jpg,Winter,0.4185,0.0622,0.006454,0.5127,0.0009394,0.000666,1.95e-05,0.9985,0.0003643,0.003944,0.0598,0.936,0.005215,5.794e-05,0.0007997,0.994
/mnt/lake/VBags/140205/frame0019.jpg,Winter,0.726,0.05957,0.00331,0.2112,0.01359,0.003435,0.0003455,0.9824,0.1389,0.01344,0.2439,0.6035,0.07904,6.163e-05,0.00235,0.9185
/mnt/lake/VBags/140205/frame0093.jpg,Winter,0.5957,0.03806,0.01091,0.3555,0.001164,0.004128,4.59e-05,0.9946,0.0003493,0.000438,0.1293,0.87,0.01808,0.0006385,0.00924,0.972
/mnt/lake/VBags/140205/frame0002.jpg,Winter,0.3806,0.04547,0.0023,0.5713,0.001099,0.0001176,4.905e-05,0.9985,0.001125,0.000876,0.5225,0.4756,0.00734,1.6e-06,0.0006313,0.992
/mnt/lake/VBags/140205/frame0137.jpg,Winter,0.669,0.06726,0.005787,0.2578,0.003866,0.00445,4.95e-05,0.9917,0.003576,0.004627,0.1029,0.8887,0.0795,0.00078,0.00921,0.9106
/mnt/lake/VBags/140205/frame0053.jpg,Winter,0.6753,0.0521,0.003832,0.2686,0.001386,0.01741,4.67e-05,0.981,0.0006137,0.00145,0.07794,0.92,0.1825,0.00324,0.00895,0.805
/mnt/lake/VBags/140205/frame0001.jpg,Winter,0.23,0.03638,0.002678,0.731,0.001305,6.6e-05,2.88e-05,0.9985,0.0005574,0.0006027,0.7974,0.2015,0.001925,9.5e-07,0.000665,0.9976
/mnt/lake/VBags/140205/frame0000.jpg,Winter,0.2285,0.0436,0.001916,0.726,0.000804,0.0002164,4.196e-05,0.999,0.001247,0.001873,0.444,0.5527,0.001867,4e-06,0.000362,0.9976
/mnt/lake/VBags/140205/frame0020.jpg,Winter,0.9014,0.0344,0.002914,0.06134,0.02965,0.003487,0.0003674,0.9663,0.1958,0.006195,0.6626,0.1356,0.2249,6.98e-05,0.00231,0.773
/mnt/lake/VBags/140205/frame0058.jpg,Winter,0.5215,0.0643,0.00792,0.4062,0.004627,0.01145,0.0001739,0.984,0.000605,0.0001372,0.0705,0.9287,0.03287,0.0011425,0.02057,0.9453
/mnt/lake/VBags/140314/frame0750.jpg,Spring,0.979,0.01534,0.000907,0.004604,0.2278,0.001088,0.0002975,0.771,0.3904,0.1267,0.0927,0.3904,0.6797,4.935e-05,0.003859,0.3162
/mnt/lake/VBags/140314/frame0749.jpg,Spring,0.978,0.01683,0.000485,0.00446,0.8677,0.002052,0.001081,0.129,0.1956,0.00929,0.54,0.2551,0.9165,0.0001986,0.00301,0.0801
/mnt/lake/VBags/140314/frame0597.jpg,Spring,0.976,0.01553,0.000823,0.007687,0.0964,0.003195,0.0004325,0.9,0.011345,0.001687,0.7593,0.2279,0.2213,0.0005236,0.005806,0.7725
/mnt/lake/VBags/140314/frame0748.jpg,Spring,0.9746,0.02292,0.000992,0.001253,0.8296,0.001602,0.002682,0.166,0.3894,0.003265,0.4346,0.1729,0.8936,0.0002127,0.01611,0.0899
/mnt/lake/VBags/140314/frame0786.jpg,Spring,0.975,0.02188,0.000903,0.0021,0.8975,0.0006785,0.001154,0.1007,0.7417,0.007046,0.06683,0.1846,0.455,0.0011635,0.01999,0.524
/mnt/lake/VBags/140314/frame0747.jpg,Spring,0.9736,0.02086,0.0007024,0.004654,0.755,0.004086,0.003551,0.2375,0.2534,0.006805,0.3987,0.341,0.955,7.85e-05,0.00422,0.04068
/mnt/lake/VBags/140314/frame0770.jpg,Spring,0.966,0.03105,0.001223,0.001807,0.929,0.000736,0.000394,0.06946,0.4734,0.02394,0.2201,0.2827,0.76,0.000682,0.01872,0.2211
/mnt/lake/VBags/140314/frame0783.jpg,Spring,0.9683,0.02791,0.001702,0.001899,0.9595,0.000748,0.0001497,0.0396,0.791,0.006233,0.1487,0.05383,0.889,0.0003655,0.0168,0.0937
/mnt/lake/VBags/140314/frame0775.jpg,Spring,0.9604,0.03287,0.000641,0.005802,0.7046,0.001077,0.000396,0.2937,0.0682,0.02469,0.3628,0.5444,0.2532,0.0003865,0.002481,0.744
/mnt/lake/VBags/140314/frame0797.jpg,Spring,0.9634,0.02301,0.001802,0.01176,0.1356,0.002995,0.004566,0.857,0.405,0.02249,0.02756,0.545,0.5547,0.0001259,0.00626,0.439
/mnt/lake/VBags/140314/frame0819.jpg,Spring,0.649,0.1667,0.03232,0.1519,0.2472,0.012794,0.002258,0.738,0.00807,0.1809,0.07306,0.738,0.0774,0.00269,0.03433,0.8857
/mnt/lake/VBags/140314/frame0821.jpg,Spring,0.721,0.156,0.003237,0.11957,0.1954,0.01416,0.005333,0.785,0.01528,0.10443,0.03287,0.8477,0.1407,0.002054,0.008514,0.8486
/mnt/lake/VBags/140314/frame0769.jpg,Spring,0.6323,0.3386,0.003645,0.0253,0.871,0.0011835,0.00391,0.1236,0.09015,0.01221,0.02176,0.876,0.4663,0.0003636,0.05975,0.4736
/mnt/lake/VBags/140314/frame0781.jpg,Spring,0.8877,0.1094,0.00166,0.00142,0.9766,0.0003226,0.000255,0.02261,0.651,0.0163,0.218,0.11487,0.5684,0.0008283,0.02744,0.403
/mnt/lake/VBags/140314/frame0795.jpg,Spring,0.9536,0.0235,0.00155,0.0214,0.0824,0.00249,0.000847,0.914,0.316,0.11804,0.02892,0.537,0.4993,9.847e-05,0.001589,0.4993
/mnt/lake/VBags/140314/frame0776.jpg,Spring,0.883,0.11224,0.001481,0.003443,0.9805,0.0001541,0.000654,0.01852,0.7275,0.02232,0.01752,0.2325,0.8887,0.0001408,0.01154,0.0997
/mnt/lake/VBags/140314/frame0757.jpg,Spring,0.8447,0.1423,0.003975,0.00882,0.5776,0.012566,0.006126,0.4033,0.316,0.5293,0.1317,0.02325,0.858,0.0004745,0.01015,0.1316
/mnt/lake/VBags/140314/frame0768.jpg,Spring,0.8174,0.0703,0.00827,0.10394,0.3167,0.0001429,0.002533,0.6807,0.05356,0.0234,0.2006,0.7227,0.516,6.8e-06,0.0213,0.4626
/mnt/lake/VBags/140314/frame0782.jpg,Spring,0.956,0.04007,0.001707,0.002333,0.753,0.001987,0.0005517,0.2445,0.496,0.064,0.3203,0.1197,0.2045,0.001024,0.010506,0.784
/mnt/lake/VBags/140314/frame0826.jpg,Spring,0.742,0.0872,0.002634,0.1682,0.09186,0.008156,0.000568,0.8994,0.003777,0.2449,0.03186,0.7197,0.111,0.000655,0.0014305,0.8867
/mnt/lake/VBags/140314/frame0798.jpg,Spring,0.7256,0.1301,0.01003,0.1343,0.02475,0.01674,0.0004325,0.958,0.0813,0.4326,0.3477,0.1383,0.3486,0.001403,0.03793,0.612
/mnt/lake/VBags/140314/frame0794.jpg,Spring,0.9297,0.05084,0.001941,0.01756,0.2908,0.00812,0.003548,0.6978,0.2998,0.0873,0.1484,0.4644,0.8066,0.0001616,0.0366,0.1564
/mnt/lake/VBags/140314/frame0800.jpg,Spring,0.5396,0.3948,0.003994,0.0615,0.2085,0.00376,0.0008006,0.787,0.039,0.02403,0.03497,0.902,0.05533,0.0003786,0.03745,0.9067
/mnt/lake/VBags/140314/frame0755.jpg,Spring,0.936,0.0589,0.0008273,0.004402,0.6475,0.05746,0.0079,0.2874,0.11273,0.471,0.0899,0.3262,0.968,0.0008893,0.001206,0.03015
/mnt/lake/VBags/140314/frame0756.jpg,Spring,0.887,0.1027,0.00315,0.00688,0.762,0.003368,0.001668,0.2325,0.3186,0.2766,0.1528,0.252,0.807,0.000275,0.006874,0.1858
/mnt/lake/VBags/140314/frame0686.jpg,Spring,0.7393,0.0856,0.007477,0.1676,0.018,0.01424,0.0002954,0.9673,0.06076,0.0971,0.1992,0.643,0.3032,0.000921,0.01251,0.683
/mnt/lake/VBags/140314/frame0806.jpg,Spring,0.814,0.1578,0.000697,0.02742,0.3286,0.02698,0.0007534,0.6436,0.1445,0.3308,0.0652,0.4595,0.764,0.000518,0.005657,0.2295
/mnt/lake/VBags/140314/frame0754.jpg,Spring,0.7407,0.1873,0.004337,0.0678,0.3281,0.07324,0.004467,0.594,0.07263,0.2006,0.0693,0.6577,0.96,0.0005393,0.003744,0.03552
/mnt/lake/VBags/140314/frame0759.jpg,Spring,0.6416,0.294,0.0171,0.0472,0.1515,0.001485,0.001999,0.845,0.0918,0.04617,0.3254,0.5366,0.1091,0.0002832,0.0849,0.8057
/mnt/lake/VBags/140314/frame0391.jpg,Spring,0.009254,0.9897,0.0003881,0.000714,0.807,0.001464,0.002396,0.1888,0.0559,0.1656,0.08136,0.6973,0.1564,0.00447,0.03253,0.8066
/mnt/lake/VBags/140314/frame0630.jpg,Spring,0.876,0.0345,0.002876,0.08673,0.04852,0.02087,0.0005736,0.93,0.01006,0.003674,0.0804,0.906,0.6377,0.0004458,0.00954,0.3523
/mnt/lake/VBags/140314/frame0737.jpg,Spring,0.643,0.3284,0.001079,0.02739,0.2844,0.0526,0.001665,0.661,0.005962,0.000893,0.03625,0.957,0.896,0.00222,0.006035,0.0959
/mnt/lake/VBags/140314/frame0743.jpg,Spring,0.7104,0.2698,0.0010195,0.01865,0.1501,0.1649,0.001351,0.6836,0.00676,0.01015,0.1515,0.8315,0.927,0.003729,0.002228,0.06714
/mnt/lake/VBags/140314/frame0744.jpg,Spring,0.8604,0.11646,0.001796,0.02121,0.2786,0.06213,0.001708,0.6577,0.02037,0.004044,0.2903,0.6855,0.8975,0.001873,0.03168,0.0692
/mnt/lake/VBags/140314/frame0742.jpg,Spring,0.874,0.11285,0.001421,0.01171,0.475,0.06232,0.002035,0.4604,0.0904,0.01987,0.336,0.5537,0.9414,0.001579,0.00867,0.04837
/mnt/lake/VBags/140314/frame0780.jpg,Spring,0.9375,0.05045,0.004547,0.007736,0.1309,0.0015,0.0004368,0.867,0.1666,0.01525,0.406,0.4124,0.5747,0.0001675,0.01762,0.4075
/mnt/lake/VBags/140314/frame0728.jpg,Spring,0.6025,0.303,0.002106,0.0924,0.1814,0.02962,0.0008945,0.788,0.01388,0.05573,0.03078,0.8994,0.785,0.000905,0.0123,0.2017
/mnt/lake/VBags/140314/frame0629.jpg,Spring,0.788,0.03745,0.006714,0.1678,0.0202,0.005787,0.000601,0.9736,0.003311,0.001801,0.07654,0.9185,0.1921,0.0002321,0.03555,0.772
/mnt/lake/VBags/140314/frame0690.jpg,Spring,0.907,0.0689,0.001698,0.02202,0.00493,0.01044,4.613e-05,0.9844,0.01341,0.0468,0.0835,0.8564,0.219,0.001894,0.002888,0.7764
/mnt/lake/VBags/140314/frame0718.jpg,Spring,0.7124,0.258,0.002,0.02762,0.04095,0.04095,0.0003355,0.918,0.02628,0.09766,0.1768,0.699,0.472,0.004772,0.00508,0.518
/mnt/lake/VBags/140409/frame0011.jpg,Spring,0.902,0.0776,0.002235,0.01814,0.148,0.0392,0.000361,0.8125,0.0174,0.003117,0.1285,0.851,0.675,0.007153,0.02345,0.2947
/mnt/lake/VBags/140409/frame0115.jpg,Spring,0.878,0.11163,0.001592,0.00888,0.03072,0.01321,0.0006475,0.9556,0.01424,0.000785,0.569,0.4163,0.4744,0.004368,0.08246,0.4387
/mnt/lake/VBags/140409/frame0015.jpg,Spring,0.8677,0.0958,0.002289,0.03418,0.007126,0.0144,0.000155,0.9785,0.002804,0.0004165,0.04453,0.952,0.1126,0.006977,0.02184,0.8584
/mnt/lake/VBags/140409/frame0116.jpg,Spring,0.8564,0.1313,0.001414,0.01061,0.2231,0.08875,0.0007563,0.6875,0.02611,0.005688,0.717,0.2515,0.802,0.0169,0.03061,0.1506
/mnt/lake/VBags/140409/frame0237.jpg,Spring,0.8677,0.09735,0.001549,0.03363,0.03693,0.1086,0.000588,0.854,0.01253,0.001129,0.516,0.47,0.5493,0.0291,0.04437,0.3774
/mnt/lake/VBags/140409/frame0022.jpg,Spring,0.8486,0.1322,0.0027,0.0163,0.0617,0.0156,0.001569,0.921,0.2866,0.010445,0.2377,0.4653,0.1959,0.00359,0.01313,0.787
/mnt/lake/VBags/140409/frame0227.jpg,Spring,0.847,0.0801,0.004177,0.0685,0.0257,0.00916,0.000936,0.9644,0.002295,0.000689,0.02708,0.9697,0.1366,0.001182,0.0385,0.8237
/mnt/lake/VBags/140409/frame0240.jpg,Spring,0.8555,0.1292,0.001118,0.01427,0.01123,0.02414,0.0002441,0.9644,0.00618,0.0004075,0.2212,0.772,0.3613,0.01276,0.02103,0.605
/mnt/lake/VBags/140409/frame0024.jpg,Spring,0.8423,0.096,0.002518,0.05914,0.02415,0.01089,0.00011015,0.965,0.001555,0.07153,0.01365,0.913,0.2505,0.00301,0.00987,0.7363
/mnt/lake/VBags/140409/frame0203.jpg,Spring,0.816,0.1737,0.002989,0.007282,0.1376,0.005676,0.000986,0.856,0.01846,0.0002018,0.548,0.4333,0.4438,0.001703,0.07477,0.4797
/mnt/lake/VBags/140409/frame0128.jpg,Spring,0.3496,0.5586,0.022,0.0699,0.794,0.01081,0.006405,0.1886,0.1287,0.0941,0.1871,0.5903,0.701,0.003887,0.0637,0.2312
